timestamp_utc,original_timestamp,message,source_url,source_type,sentiment,sentiment_score,topic
2025-12-03 12:29:00,"December 3, 2025 07:29","For years, the Biden Administration weaponized the Justice System against their Political Opponents, and anyone who disagreed with them. One of the clearest examples of this was when Crooked Joe used the FBI and DOJ to ""take out"" a member of his own Party after Highly Respected Congressman Henry Cuellar bravely spoke out against Open Borders, and the Biden Border ""Catastrophe."" Sleepy Joe went after the Congressman, and even the Congressman's wonderful wife, Imelda, simply for speaking the TRUTH. It is unAmerican and, as I previously stated, the Radical Left Democrats are a complete and total threat to Democracy! They will attack, rob, lie, cheat, destroy, and decimate anyone who dares to oppose their Far Left Agenda, an Agenda that, if left unchecked, will obliterate our magnificent Country. Because of these facts, and others, I am hereby announcing my full and unconditional PARDON of beloved Texas Congressman Henry Cuellar, and Imelda. Henry, I don't know you, but you can sleep well tonight — Your nightmare is finally over!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-3-2025,Truth Social,positive,0.7726,Federal politics
2025-12-03 22:07:00,"December 3, 2025 17:07","The SLEAZEBAG Governor of Colorado, Jared Polis, refuses to allow an elderly woman, Tina Peters, who was unfairly convicted of what the Democrats do, cheating on Elections, out of jail! She was convicted for trying to stop Democrats from stealing Colorado Votes in the Election. She was preserving Election Records, which she was obligated to do under Federal Law. She has now served more than one year in jail, and has eight years to go. On top of everything else, she is a cancer ""survivor."" This lightweight Governor, who has allowed his State to go to hell (Tren de Aragua, anyone?), should be ashamed of himself. FREE TINA!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-3-2025,Truth Social,negative,-0.9473,Federal politics
2025-12-04 00:37:00,"December 3, 2025 19:37","Great job by wonderful TRICIA MCLAUGHLIN, DHS Assistant Secretary, on the Sean Hannity Show. Many Illegals from around our Nation charged with serious crimes this week. Tricia really knows her ""STUFF!""",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-3-2025,Truth Social,positive,0.7901,Miscellaneous
2025-12-04 01:31:00,"December 3, 2025 20:31",Great! Our Elections are Crooked and Rigged. The voters know it. Must bring integrity back to Voting. START WITH VOTER ID! justthenews.com/politics-polic,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-3-2025,Truth Social,positive,0.6988,Federal politics
2025-12-04 01:32:00,"December 3, 2025 20:32",Turnberry in Scotland. Number One Rated in the World!!!,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-3-2025,Truth Social,positive,0.2905,Miscellaneous
2025-12-02 07:29:00,"December 2, 2025 02:29","The great Burt Jones has taken a big lead in the polls for Governor of Georgia. Why not, he has been a GREAT Lieutenant Governor? Go Burt, Go! President DJT",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.8814,Federal politics
2025-12-02 07:48:00,"December 2, 2025 02:48",TRUTH SOCIAL IS THE BEST! There is nothing even close!!!,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.8788,Technology
2025-12-02 09:51:00,"December 2, 2025 04:51","Great news! Dallas County, Texas, just went to all PAPER BALLOTS. Many others are following suit! More accurate, totally secure with watermark paper, FASTER, and only 9% of the cost. All Republican Governors should mandatorily do this. Save Money and Freedom. Lead the Democrats out of their corrupt ways! President DJT",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.9508,Federal politics
2025-12-02 10:55:00,"December 2, 2025 05:55",TWO GREAT PEOPLE. I LOVE DELL!!! President DJTnewsmax.com/us/michael-dell-do,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.9125,Miscellaneous
2025-12-02 11:36:00,"December 2, 2025 06:36","I am asking all America First Patriots in Tennessee’s 7th Congressional District to please GET OUT AND VOTE for a phenomenal Candidate and MAGA Warrior, Matt Van Epps! You can win this Election for Matt, who has my Complete and Total Endorsement. HE WILL BE A GREAT CONGRESSMAN and, unlike his Opponent, he cherishes Christianity and Country Music — She has openly stated that she hates them both!
TN-07: Polls close at 7:00 P.M. IF YOU ARE IN LINE BY 7 P.M., STAY IN LINE, AND THEY MUST LET YOU VOTE. GET OUT AND VOTE, VOTE, VOTE FOR MATT VAN EPPS — HE WILL NEVER LET YOU DOWN!
Find your voting location and hours at:swampthevoteusa.com/tennessee/",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.9372,Federal politics
2025-12-02 14:42:00,"December 2, 2025 09:42",thefederalist.com/2025/11/17/i,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 14:43:00,"December 2, 2025 09:43",GB News world exclusive scoop with Donald Trump is channel's most-watched ever interview:gbnews.com/news/gb-news-world-,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.2732,Miscellaneous
2025-12-02 19:35:00,"December 2, 2025 14:35","We had a very productive call with President Lula of Brazil. Among the things discussed were Trade, how our Countries could work together to stop Organized Crime, Sanctions imposed on various Brazilian dignitaries, Tariffs, and various other items. President Lula and I established a relationship at a meeting which took place at the United Nations, and I believe it set the stage for very good dialogue and agreement long into the future. I look forward to seeing and speaking with him soon. Much good will come out of this newly formed partnership!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.8062,Tariffs
2025-12-02 19:52:00,"December 2, 2025 14:52","Any and all Documents, Proclamations, Executive Orders, Memorandums, or Contracts, signed by Order of the now infamous and unauthorized ""AUTOPEN,"" within the Administration of Joseph R. Biden Jr., are hereby null, void, and of no further force or effect. Anyone receiving ""Pardons,"" ""Commutations,"" or any other Legal Document so signed, please be advised that said Document has been fully and completely terminated, and is of no Legal effect. Thank you for your attention to this matter!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.4758,Federal politics
2025-12-02 23:16:00,"December 2, 2025 18:16",Congratulations Matt. A BIG WIN! President DJT,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.8666,Miscellaneous
2025-12-02 23:19:00,"December 2, 2025 18:19","Congratulations to Matt Van Epps on his BIG Congressional WIN in the Great State of Tennessee. The Radical Left Democrats threw everything at him, including Millions of Dollars. Another great night for the Republican Party!!! President DJT",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,positive,0.9691,Federal politics
2025-12-03 03:21:00,"December 2, 2025 22:21",justthenews.com/government/sec,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-03 03:22:00,"December 2, 2025 22:22",justthenews.com/accountability,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-2-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-01 12:55:00,"December 1, 2025 07:55","The United States is very satisfied with the results displayed, through hard work and determination, in the Country of Syria. We are doing everything within our power to make sure the Government of Syria continues to do what was intended, which is substantial, in order to build a true and prosperous Country. One of the things that has helped them greatly was my termination of very strong and biting sanctions — I believe this was truly appreciated by Syria, its Leadership, and its People! It is very important that Israel maintain a strong and true dialogue with Syria, and that nothing takes place that will interfere with Syria's evolution into a prosperous State. The new President of Syria, Ahmed al-Sharaa, is working diligently to make sure good things happen, and that both Syria and Israel will have a long and prosperous relationship together. This is a historic opportunity, and adds to the SUCCESS, already attained, for PEACE IN THE MIDDLE EAST!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.9953,National security/Immigration
2025-12-01 15:26:00,"December 1, 2025 10:26",First Lady giving Christmas salutations at the White House. So nice!,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.6989,Federal politics
2025-12-01 17:18:00,"December 1, 2025 12:18",Video -- https://1a-1791.com/video/fwe2/41/s8/2/u/t/E/E/utEEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-01 17:19:00,"December 1, 2025 12:19",Welcome to Minnesota — Great job Governor Walz!,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.8122,Federal politics
2025-12-01 21:09:00,"December 1, 2025 16:09","Obama sycophant, the former Attorney General of the United States, who did so much to hurt our Country, and who weaponized the Obama Administration against the Republican Party (and ME!), Eric Holder (known as ""FAST AND FURIOUS"") just gave a Speech where he emphatically stated, above all else, that Democrats will PACK the Supreme Court of the United States if they get the chance. The word is, he wants 21 Radical Left Activist Judges, not being satisfied with the heretofore 15 that they were seeking. It will be 21, they will destroy our Constitution, and there's not a thing that the Republicans can do about it unless we TERMINATE THE FILIBUSTER, which will lead to an easy WIN of the Midterms, and an even easier WIN in the Presidential Election of 2028. Why would the Republicans even think about giving them this opportunity? The American People don't want gridlock, they want their Leaders to GET THINGS DONE — TERMINATE THE FILIBUSTER, AND HAVE THE MOST SUCCESSFUL FOUR YEARS IN THE HISTORY OF OUR COUNTRY, BY FAR, WITH NOT EVEN THE HINT OF A SHUTDOWN OF OUR GREAT NATION ON JANUARY 30TH!
Video -- https://1a-1791.com/video/fwe2/84/s8/2/g/B/H/E/gBHEz.caa.mp4?b=1&u=ummtf",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.9885,Federal politics
2025-12-01 21:20:00,"December 1, 2025 16:20","I am asking all America First Patriots in Tennessee's 7th Congressional District to please GET OUT AND VOTE TOMORROW for a phenomenal Candidate, Matt Van Epps, on Election Day, Tuesday, December 2nd! You can win this Election for MAGA Warrior Matt Van Epps, who has my Complete and Total Endorsement. HE WILL BE A GREAT CONGRESSMAN and, unlike his Opponent, he cherishes Christianity and Country Music — She has openly stated that she hates them both!
TN-07: Polls open in all Counties no later than 9:00 A.M., but some open as early as 7:00 A.M. Polls close at 7:00 P.M. IF YOU ARE IN LINE BY 7 P.M., STAY IN LINE, AND THEY MUST LET YOU VOTE! Election Day is TOMORROW, December 2nd. GET OUT AND VOTE, VOTE, VOTE FOR MATT VAN EPPS — HE WILL NEVER LET YOU DOWN!
Find your voting location and hours at:swampthevoteusa.com/tennessee/",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.8092,Federal politics
2025-12-01 22:17:00,"December 1, 2025 17:17","Mark Kelly and the group of Unpatriotic Politicians were WRONG to do what they did, and they know it! I hope the people looking at them are not duped into thinking that it's OK to openly and freely get others to disobey the President of the United States!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.863,Miscellaneous
2025-12-01 23:17:00,"December 1, 2025 18:17","Great job by Jim Hanson, former U.S. Army Special Forces, on Jesse Watters tonight. Really strong and knowledgeable on WAR AGAINST DRUGS! President DJT",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.7229,National security/Immigration
2025-12-01 23:50:00,"December 1, 2025 18:50","Looks like Honduras is trying to change the results of their Presidential Election. If they do, there will be hell to pay! The people of Honduras voted in overwhelming numbers on November 30th. The National Electoral Commission, the official body charged with counting the Votes, abruptly stopped counting at midnight on November 30th. Their count showed a close race between Tito Asfura and Salvador Nasralla with Asfura holding a narrow lead of 500 votes. Their tally was stopped when only 47 percent of the Vote was counted. It is imperative that the Commission finish counting the Votes. Hundreds of thousands of Hondurans must have their Votes counted. Democracy must prevail!",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,negative,-0.8264,Federal politics
2025-12-01 23:52:00,"December 1, 2025 18:52",Video -- https://1a-1791.com/video/fww1/30/s8/2/U/R/J/E/URJEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-01 23:53:00,"December 1, 2025 18:53","Not even a close call. These people are a threat to America!!!

[response to previous Truth post]",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,negative,-0.4545,National security/Immigration
2025-12-01 23:54:00,"December 1, 2025 18:54",Video -- https://1a-1791.com/video/fww1/fc/s8/2/I/T/J/E/ITJEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-01 23:55:00,"December 1, 2025 18:55","Great going Anna Paulina. Adam ""Shifty"" Schiff is guilty of crimes against our Country!!!

Video -- https://1a-1791.com/video/fww1/fc/s8/2/I/T/J/E/ITJEz.caa.mp4?b=1&u=ummtf",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.4898,Miscellaneous
2025-12-01 23:56:00,"December 1, 2025 18:56",Video -- https://1a-1791.com/video/fwe2/b0/s8/2/4/U/J/E/4UJEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-01 23:56:00,"December 1, 2025 18:56",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:18:00,"December 1, 2025 19:18",Video -- https://1a-1791.com/video/fwe2/5e/s8/2/-/a/K/E/-aKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:18:00,"December 1, 2025 19:18",Video -- https://1a-1791.com/video/fwe2/6f/s8/2/q/b/K/E/qbKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:19:00,"December 1, 2025 19:19",Video -- https://1a-1791.com/video/fwe2/c0/s8/2/c/c/K/E/ccKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:20:00,"December 1, 2025 19:20",Video -- https://1a-1791.com/video/fwe2/42/s8/2/w/d/K/E/wdKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:23:00,"December 1, 2025 19:23",Video -- https://1a-1791.com/video/fwe2/8c/s8/2/S/f/K/E/SfKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:23:00,"December 1, 2025 19:23",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:24:00,"December 1, 2025 19:24",Video -- https://1a-1791.com/video/fwe2/d8/s8/2/E/g/K/E/EgKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:24:00,"December 1, 2025 19:24",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:27:00,"December 1, 2025 19:27",Video -- https://1a-1791.com/video/fww1/08/s8/2/C/j/K/E/CjKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:27:00,"December 1, 2025 19:27",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:28:00,"December 1, 2025 19:28",Video -- https://1a-1791.com/video/fww1/10/s8/2/i/k/K/E/ikKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:28:00,"December 1, 2025 19:28",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:28:00,"December 1, 2025 19:28",Video -- https://1a-1791.com/video/fww1/31/s8/2/U/k/K/E/UkKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:29:00,"December 1, 2025 19:29",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:29:00,"December 1, 2025 19:29",Video -- https://1a-1791.com/video/fwe2/4d/s8/2/A/l/K/E/AlKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:35:00,"December 1, 2025 19:35",Video -- https://1a-1791.com/video/fwe2/49/s8/2/C/q/K/E/CqKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:35:00,"December 1, 2025 19:35",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:36:00,"December 1, 2025 19:36",x.com/thescif/status/199497236,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:36:00,"December 1, 2025 19:36",Video -- https://1a-1791.com/video/fwe2/2a/s8/2/E/r/K/E/ErKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:36:00,"December 1, 2025 19:36",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:37:00,"December 1, 2025 19:37",Video -- https://1a-1791.com/video/fwe2/4c/s8/2/o/s/K/E/osKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:38:00,"December 1, 2025 19:38",Video -- https://1a-1791.com/video/fww1/70/s8/2/q/t/K/E/qtKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:39:00,"December 1, 2025 19:39",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:40:00,"December 1, 2025 19:40",Video -- https://1a-1791.com/video/fwe2/c7/s8/2/c/v/K/E/cvKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:40:00,"December 1, 2025 19:40",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:43:00,"December 1, 2025 19:43",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:51:00,"December 1, 2025 19:51",Video -- https://1a-1791.com/video/fwe2/c3/s8/2/o/E/K/E/oEKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:51:00,"December 1, 2025 19:51",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:51:00,"December 1, 2025 19:51",Video -- https://1a-1791.com/video/fww1/40/s8/2/Q/E/K/E/QEKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:51:00,"December 1, 2025 19:51",Video -- https://1a-1791.com/video/fww1/24/s8/2/Y/E/K/E/YEKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:52:00,"December 1, 2025 19:52",Video -- https://1a-1791.com/video/fwe2/f7/s8/2/K/F/K/E/KFKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:53:00,"December 1, 2025 19:53",Video -- https://1a-1791.com/video/fww1/de/s8/2/K/G/K/E/KGKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:55:00,"December 1, 2025 19:55",Video -- https://1a-1791.com/video/fwe2/90/s8/2/a/I/K/E/aIKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:56:00,"December 1, 2025 19:56",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:56:00,"December 1, 2025 19:56",Video -- https://1a-1791.com/video/fww1/29/s8/2/2/I/K/E/2IKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:56:00,"December 1, 2025 19:56",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:57:00,"December 1, 2025 19:57",Video -- https://1a-1791.com/video/fww1/de/s8/2/K/J/K/E/KJKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:57:00,"December 1, 2025 19:57",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 00:58:00,"December 1, 2025 19:58",Video -- https://1a-1791.com/video/fww1/37/s8/2/o/K/K/E/oKKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 00:58:00,"December 1, 2025 19:58",Video -- https://1a-1791.com/video/fwe2/bb/s8/2/Q/K/K/E/QKKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:01:00,"December 1, 2025 20:01",Video -- https://1a-1791.com/video/fww1/f0/s8/2/E/N/K/E/ENKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:02:00,"December 1, 2025 20:02",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 01:02:00,"December 1, 2025 20:02",Video -- https://1a-1791.com/video/fww1/4f/s8/2/Y/N/K/E/YNKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:03:00,"December 1, 2025 20:03",Video -- https://1a-1791.com/video/fww1/db/s8/2/C/O/K/E/COKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:04:00,"December 1, 2025 20:04",Video -- https://1a-1791.com/video/fwe2/af/s8/2/e/P/K/E/ePKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:04:00,"December 1, 2025 20:04",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 01:04:00,"December 1, 2025 20:04",Video -- https://1a-1791.com/video/fww1/41/s8/2/c/Q/K/E/cQKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:05:00,"December 1, 2025 20:05",Video -- https://1a-1791.com/video/fwe2/b7/s8/2/G/Q/K/E/GQKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:05:00,"December 1, 2025 20:05",Video -- https://1a-1791.com/video/fwe2/aa/s8/2/2/Q/K/E/2QKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:06:00,"December 1, 2025 20:06",Video -- https://1a-1791.com/video/fww1/07/s8/2/0/R/K/E/0RKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:07:00,"December 1, 2025 20:07",Video -- https://1a-1791.com/video/fwe2/45/s8/2/K/S/K/E/KSKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:09:00,"December 1, 2025 20:09",Video -- https://1a-1791.com/video/fwe2/e3/s8/2/Q/T/K/E/QTKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:10:00,"December 1, 2025 20:10",Video -- https://1a-1791.com/video/fww1/23/s8/2/S/U/K/E/SUKEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:10:00,"December 1, 2025 20:10","Colorado, FREE TINA PETERS, NOW.",https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.6166,Miscellaneous
2025-12-02 01:18:00,"December 1, 2025 20:18",Video -- https://1a-1791.com/video/fwe2/32/s8/2/K/3/K/E/K3KEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:19:00,"December 1, 2025 20:19",Video -- https://1a-1791.com/video/fww1/ae/s8/2/M/4/K/E/M4KEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:19:00,"December 1, 2025 20:19",[response to previous Truth post],https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,positive,0.3182,Miscellaneous
2025-12-02 01:20:00,"December 1, 2025 20:20",x.com/johnmccloy/status/199517,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
2025-12-02 01:20:00,"December 1, 2025 20:20",Video -- https://1a-1791.com/video/fww1/51/s8/2/C/5/K/E/C5KEz.caa.mp4?b=1&u=ummtf,https://www.presidency.ucsb.edu/documents/truth-social-posts-december-1-2025,Truth Social,neutral,0.0,Miscellaneous
